"code";"parentCode";"level";"name";"shortName";"notes";"validFrom";"validTo"
"23.620";"23.62";"5";"Produksjon av gipsprodukter for bygge- og anleggsvirksomhet";"Produksjon av gipsprodukter for bygge- og anleggsvirksomhet";"Omfatter: Produksjon av varer laget av gips, eller sammensetninger basert på gips, som brukes som byggematerialer; plater, paneler og lignende artikler, ikke ornamentert."
"23.630";"23.63";"5";"Produksjon av ferdigblandet betong";"Produksjon av ferdigblandet betong";"Omfatter: Produksjon av ferdigblandet betong, dvs. betong der vann allerede er tilsatt, og som vanligvis transporteres i betongbiler. Ekskluderer: Produksjon av ildfaste sementer grupperes under 23.20 Produksjon av ildfaste produkter."
"23.640";"23.64";"5";"Produksjon av mørtel";"Produksjon av mørtel";"Omfatter: Produksjon av ikke-ildfaste mørtler og betong som ennå ikke er blandet med vann (tørrbetong). Ekskluderer: Produksjon av ildfaste mørtler grupperes under 23.20 Produksjon av ildfaste produkter. Produksjon av ferdigblandet betong og betong klar til pumping grupperes under 23.63 Produksjon av ferdigblandet betong."
"23.650";"23.65";"5";"Produksjon av fibersement";"Produksjon av fibersement";"Omfatter: Produksjon av plater, paneler, fliser, blokker og lignende artikler av vegetabilske stoffer (f.eks. treull, halm, siv, strå) som er agglomerert med sement, gips eller andre mineralske bindemidler. Produksjon av varer av asbestsement eller cellulosefibersement, f.eks.; bølgeplater, andre plater, paneler, fliser, rør, beholdere, trau, vaskekar, kummer, vindusrammer. Ekskluderer: Produksjon av isolerende fiberplater av tre eller andre lignende materialer, enten de er bundet eller ikke bundet med harpiks eller andre organiske stoffer, grupperes under 16.21 Produksjon av finerplater og andre bygnings- og møbelplater av tre."
"23.660";"23.66";"5";"Produksjon av betong-, sement- og gipsprodukter ellers";"Produksjon av betong-, sement- og gipsprodukter ellers";"Omfatter: Produksjon av andre varer av betong, gips eller sammensetninger basert på gips, sement eller kunstig stein, f.eks. statuer, bas- og hautrelieffer, vaser og blomsterpotter. Omfatter også: Produksjon av ornamenterte plater eller paneler av gips eller sammensetninger basert på gips. Andre varer av kalsiumsilikat. Andre artikler av lettbetong (AAC). Produksjon av komposittstein (f.eks. kunstig marmor). Ekskluderer: Produksjon av ferdigstøpt betong, sement eller kunstig stein som brukes som byggematerialer grupperes under 23.61 Produksjon av betongprodukter for bygge- og anleggsvirksomhet."
"23.700";"23.70";"5";"Hogging og bearbeiding av monument- og bygningsstein";"Hogging og bearbeiding av monument- og bygningsstein";"Omfatter: Skjæring, formgiving og ferdigstilling av stein, f.eks. for bruk i byggevirksomhet, på gravplasser, på veier, på tak. Produksjon av møbler av stein. Ekskluderer: Aktiviteter utført av operatører i steinbrudd, f.eks. produksjon av grovt tilhogget stein, grupperes under 08.11 Bryting av dekorstein, kalkstein, gips, skifer og annen stein. Produksjon av møllesteiner, slipesteiner og lignende produkter grupperes under 23.9 Produksjon av slipestoffer og ikke-metalliske mineralprodukter ikke nevnt annet sted."
"23.910";"23.91";"5";"Produksjon av slipestoffer";"Produksjon av slipestoffer";"Omfatter: Produksjon av møllesteiner, slipesteiner, slipehjul mv., uten rammer, for sliping, skjerping, retting eller skjæring, håndslipings- eller poleringssteiner. Omfatter også: Produksjon av naturlig eller kunstig slipepulver eller -korn, på et underlag av tekstil, papir, papp eller andre materialer, enten de er eller ikke er formskjært, sydd eller laget på annen måte."
"23.990";"23.99";"5";"Produksjon av andre ikke-metalliske mineralprodukter ikke nevnt annet sted";"Produksjon av andre ikke-metalliske mineralprodukter ikke nevnt annet sted";"Omfatter: Produksjon av friksjonsmateriale og umonterte artikler av slikt materiale med en base av mineralske stoffer eller cellulose. Produksjon av mineralske isoleringsmaterialer, f.eks.; slaggull, steinull og lignende mineralull, ekspandert vermikulitt, ekspandert leire og lignende varmeisolerende, lydisolerende eller lydabsorberende materialer. Produksjon av varer av forskjellige mineralske stoffer, f.eks.; bearbeidet glimmer og varer av glimmer, torv, grafitt (unntatt elektriske artikler). Produksjon av varer av asfalt eller lignende materiale, f.eks. bitumen eller kulltjærebek. Produksjon av karbon- og grafittfibre og produkter (unntatt elektroder og elektriske anvendelser). Produksjon av kunstig korund. Ekskluderer: Produksjon av glassull og ikke-vevde glassullprodukter grupperes under 23.14 Produksjon av glassfibre. Produksjon av grafittelektroder grupperes under 27.90 Produksjon av annet elektrisk utstyr. Produksjon av pakninger av karbon eller grafitt grupperes under 28.29 Produksjon av maskiner og utstyr til generell bruk ikke nevnt annet sted."
"24";"C";"2";"Produksjon av metaller";"Produksjon av metaller";"Omfatter: Denne næringen omfatter aktiviteter knyttet til utsmelting og/eller raffinering av jernholdige og ikke-jernholdige metaller fra malm, råjern, metallavfall eller skrap ved bruk av elektrometallurgiske og andre metallurgiske prosessteknikker. Omfatter også: Denne næringen omfatter også produksjon av metallegeringer og superlegeringer ved å tilsette andre kjemiske grunnstoffer til rene metaller. De produktene som fremkommer ved utsmelting og raffinering, vanligvis i form av blokker eller barrer, brukes i valsing, trekking og ekstrudering for å lage for eksempel plater, bånd, stenger, tråd, rør, hulprofiler og andre grunnleggende metallprodukter, og i smeltet form for å lage formstøpte produkter."
"24.1";"24";"3";"Produksjon av jern og stål, samt ferrolegeringer";"Produksjon av jern og stål, samt ferrolegeringer";"Omfatter: Denne næringshovedgruppen omfatter aktiviteter som direkte reduksjon av jernmalm, produksjon av råjern i flytende eller fast form, omdannelse av råjern til stål, produksjon av ferrolegeringer og produksjon av stålprodukter."
"24.2";"24";"3";"Produksjon av rør, rørdeler og andre hule konstruksjoner av stål";"Produksjon av rør, rørdeler og andre hule konstruksjoner av stål";""
"24.3";"24";"3";"Annen bearbeiding av stål";"Annen bearbeiding av stål";"Omfatter: Denne næringshovedgruppen omfatter produksjon av andre produkter ved kaldbearbeiding av stål."
"24.4";"24";"3";"Produksjon av edelmetaller og ikke-jernholdige metaller";"Produksjon av edelmetaller og ikke-jernholdige metaller";""
"24.5";"24";"3";"Støping av metaller";"Støping av metaller";"Omfatter: Denne næringshovedgruppen omfatter aktiviteter innenfor støperivirksomhet som bruker ulike støpeprosesser for å produsere støpte produkter av alle typer jernholdige og ikke-jernholdige metallegeringer. Etterfølgende trimming eller fjerning av overflatepartikler på støpningene kan også være inkludert, men uten ytterligere bearbeiding. Denne næringshovedgruppen omfatter produksjon av støpte produkter som brukes i ulike industrier. Ekskluderer: Produksjon av varer fremstilt ved produksjonsprosesser som ikke omfatter støping, f.eks. deler laget ved smiing, pressing, trekking og stansing, valsede ringer eller produkter laget ved pulvermetallurgi mv. grupperes under næring 25 Produksjon av metallvarer, unntatt maskiner og utstyr. Produksjon av ferdige produkter ved videre bearbeiding av støpninger, f.eks.; kjeler og radiatorer grupperes under 25.21 Produksjon av radiatorer til sentralvarmeanlegg og dampgeneratorer og -kjeler, støpte husholdningsartikler, ankre, skipspropeller og -klokker grupperes under 25.99 Produksjon av andre metallvarer ikke nevnt annet sted."
"24.10";"24.1";"4";"Produksjon av jern og stål, samt ferrolegeringer";"Produksjon av jern og stål, samt ferrolegeringer";"Omfatter: Drift av masovner, stålkonvertere, valseverk. Produksjon av råjern og speiljern i form av biter, blokker eller andre ubearbeidede former. Produksjon av ferrolegeringer. Produksjon av jernholdige produkter ved direkte reduksjon av jern og andre porøse jernholdige produkter. Produksjon av jern med høy renhet ved elektrolyse eller andre kjemiske prosesser. Omsmelting av skrapblokker av jern eller stål. Produksjon av jerngranulat og jernpulver. Produksjon av jern og stål i form av blokker eller andre ubearbeidede former. Produksjon av halvfabrikater av jern eller stål. Produksjon av varmvalsede og kaldvalsede flate produkter av jern eller stål. Produksjon av varmvalsede jern- eller stålstenger. Produksjon av varmvalsede åpne jern- eller stålprofiler. Produksjon av stålspuntprofiler og sveisede åpne jern- eller stålprofiler. Produksjon av jernbanemateriell av jern eller stål. Produksjon av masovngass (giktgass). Omfatter også: Produksjon av belagte eller ikke-belagte flatvalsede stålprodukter på ruller eller i rette lengder med en bredde på 600 mm eller mer ved kaldvalsing av allerede varmvalsede flate produkter eller stålstenger. Ekskluderer: Kaldtrekking av stenger grupperes under 24.31 Kaldtrekking av stenger og profiler."
"24.20";"24.2";"4";"Produksjon av rør, rørdeler og andre hule konstruksjoner av stål";"Produksjon av rør, rørdeler og andre hule konstruksjoner av stål";"Omfatter: Produksjon av sømløse rør og rørprofiler med sirkulært eller ikke-sirkulært tverrsnitt, og av emner med sirkulært tverrsnitt, for videre bearbeiding ved varmvalsing, varmekstrudering eller andre varmeprosesser av et mellomprodukt som kan være en stang eller en blokk som er fremstilt ved varmvalsing eller strengstøping. Produksjon av sømløse presisjons- og ikke-presisjonsrør og rørprofiler fra varmvalsede eller varmekstruderte emner, for videre bearbeiding ved kaldtrekking eller kaldvalsing av rør og rørprofiler med sirkulært tverrsnitt, og kun kaldtrekking for rør og rørprofiler med ikke-sirkulært tverrsnitt og hulprofiler. Produksjon av sveisede rør og rørprofiler med en utvendig diameter over 406,4 mm som er kaldformet fra varmvalsede flate produkter og sveiset på langs eller i spiral. Produksjon av sveisede rør og rørprofiler med en utvendig diameter på 406,4 mm eller mindre med sirkulært tverrsnitt ved kontinuerlig kald- eller varmforming av varm- eller kaldvalsede flate produkter, og sveiset på langs eller i spiral. For rør med ikke-sirkulært tverrsnitt formes de ved varm- eller kaldforming av varm- eller kaldvalsede bånd som deretter sveises på langs. Produksjon av sveisede presisjonsrør og -rørprofiler med en utvendig diameter på 406,4 mm eller mindre ved varm- eller kaldforming av varm- eller kaldvalsede bånd, og sveiset på langs. Disse leveres som sveist, eller videre bearbeidet ved kaldtrekking, kaldvalsing eller kaldformet til rør og rørprofiler med ikke-sirkulært tverrsnitt. Produksjon av flate flenser og flenser med smidde krager ved bearbeiding av varmvalsede flate stålprodukter. Produksjon av buttsveisede fittings, f.eks. albuer og reduksjoner, ved smiing av varmvalsede sømløse stålrør. Gjengede rørfittings og andre tilkoblingsdeler for rør av stål. Ekskluderer: Produksjon av sømløse rør og rørprofiler av stål ved sentrifugalstøping grupperes under 24.52 Støping av stål."
"24.31";"24.3";"4";"Kaldtrekking av stenger og profiler";"Kaldtrekking av stenger og profiler";"Omfatter: Produksjon av stålstenger og massive profiler av stål ved kaldtrekking."
"24.32";"24.3";"4";"Kaldvalsing av bånd";"Kaldvalsing av bånd";"Omfatter: Produksjon av flatvalsede stålprodukter med eller uten belegging, på ruller eller i rette lengder med en bredde mindre enn 600 mm, ved kaldvalsing av allerede varmvalsede flate produkter eller stålstenger. Ekskluderer: Produksjon av flatvalsede stålprodukter med eller uten belegging, på ruller eller i rette lengder med en bredde på 600 mm eller mer, ved kaldvalsing av allerede varmvalsede flate produkter eller stålstenger grupperes under 24.10 Produksjon av jern og stål, samt ferrolegeringer."
"24.33";"24.3";"4";"Kaldvalsing og pressing av profilerte plater og profiler";"Kaldvalsing og pressing av profilerte plater og profiler";"Omfatter: Produksjon av åpne profiler ved trinnvis kaldforming på valseverk, eller bretting av flatvalsede stålprodukter på en presse. Produksjon av kaldformede, eller kaldbrettede, rillede plater og sandwichpaneler. Omfatter også: Produksjon av sinkpulver ved atomisering av flytende sink."
"24.34";"24.3";"4";"Kaldtrekking av tråd";"Kaldtrekking av tråd";"Omfatter: Produksjon av trukket ståltråd ved kaldtrekking av ståltrådstenger. Ekskluderer: Trekking av stålstenger og massive stålprofiler grupperes under 24.31 Kaldtrekking av stenger og profiler. Produksjon av avledede trådvarer grupperes under 25.93 Produksjon av varer av metalltråd, kjetting og fjærer."
"24.41";"24.4";"4";"Produksjon av edelmetaller";"Produksjon av edelmetaller";"Omfatter: Produksjon av edelmetaller; produksjon og raffinering av ubearbeidede eller bearbeidede edelmetaller; gull, sølv, platina osv. fra malm og skrap. Produksjon av edelmetallegeringer. Produksjon av edelmetaller i halvfabrikat- eller pulverform. Kledning av uedle metaller med belegg av sølv, gull eller platina, festet ved lodding, sveising, varmvalsing eller lignende mekaniske metoder. Omfatter også: Produksjon av tråd av edelmetaller ved trekking. Produksjon av plater, ark, strimler og folielaminater av edelmetall. Gjenvinning av sølv fra avfall og skrap ved elektrolytisk raffinering. Smelting og støping av edelmetaller til barrer, blokker eller lignende former. Ekskluderer: Støping av kobber, sink og andre ikke-jernholdige metaller grupperes under 24.54 Støping av andre ikke-jernholdige metaller. Produksjon av smykker laget av edelmetall grupperes under 32.12 Produksjon av smykker og lignende artikler."
"24.42";"24.4";"4";"Produksjon av aluminium";"Produksjon av aluminium";"Omfatter: Produksjon av ubearbeidet aluminium, legert eller ulegert, fra alumina eller fra aluminiumsavfall og skrap. Produksjon av aluminiumstenger, -profiler og -tråd. Produksjon av rør, rørdeler og fittings av aluminium. Produksjon av plater og bånd av aluminium, også malt, lakkert eller belagt med plastmaterialer. Produksjon av aluminiumsfolie, også trykket eller forsterket med papir, papp, plast eller lignende underlagsmaterialer. Omfatter også: Produksjon av aluminiumoksid (alumina). Ekskluderer: Støping av aluminium og andre lettmetaller grupperes under 24.53 Støping av lettmetaller. Kverning av aluminiumsavfall og skrap grupperes under 38.21 Materialgjenvinning."
"24.43";"24.4";"4";"Produksjon av bly, sink og tinn";"Produksjon av bly, sink og tinn";"Omfatter: Produksjon av ubearbeidet bly, sink og tinn, legert eller ulegert, fra malm eller fra bly-, sink- eller tinnavfall og skrap. Produksjon av stenger, profiler, tråd, plater, bånd og folie av bly, sink eller tinn. Ekskluderer: Støping av bly, sink eller tinn grupperes under 24.54 Støping av andre ikke-jernholdige metaller. Kverning av bly-, sink- eller tinnavfall og skrap grupperes under 38.21 Materialgjenvinning."
"24.44";"24.4";"4";"Produksjon av kobber";"Produksjon av kobber";"Omfatter: Produksjon av raffinert eller uraffinert ubearbeidet kobber, legert eller ulegert, fra malm eller fra kobberavfall og skrap. Produksjon av stenger, profiler, plater, og bånd av kobber og kobberlegeringer. Produksjon av tråd av kobber og kobberlegeringer. Produksjon av rør, rørdeler og rørtilbehør av kobber og kobberlegeringer. Produksjon av kobberfolie, også trykket eller forsterket med papir, papp, plast eller lignende materiale. Omfatter også: Produksjon av stenger, profiler, plater, bånd, tråd og rør av messing. Ekskluderer: Støping av kobber grupperes under 24.54 Støping av andre ikke-jernholdige metaller. Kverning av kobberavfall og skrap grupperes under 38.21 Materialgjenvinning."
"24.45";"24.4";"4";"Produksjon av ikke-jernholdige metaller ellers";"Produksjon av ikke-jernholdige metaller ellers";"Omfatter: Produksjon av ubearbeidet krom, mangan, nikkel osv. legert eller ulegert, fra malm eller oksider, eller fra elektrolytisk og aluminotermisk raffinering av krom, mangan, nikkel osv. eller fra avfall og skrap. Produksjon av stenger, profiler og tråd av krom, mangan, nikkel osv. Produksjon av plater, bånd og folie av krom, mangan, nikkel osv. Produksjon av nikkelmatte. Produksjon av andre ikke-jernholdige metaller. Ekskluderer: Støping av ikke-jernholdige metaller grupperes under 24.53 Støping av lettmetaller, 24.54 Støping av andre ikke-jernholdige metaller. Kverning av avfall og skrap av ikke-jernholdige metaller grupperes under 38.21 Materialgjenvinning."
"24.46";"24.4";"4";"Produksjon av kjernebrensel";"Produksjon av kjernebrensel";"Omfatter: Produksjon av naturlig uranmetall og dets forbindelser fra bekblende eller annet malm. Produksjon av legeringer av naturlig uran, dispersjoner (inkludert cermeter), keramiske produkter og blandinger som inneholder naturlig uran eller forbindelser av naturlig uran. Smelting og raffinering av naturlig uran. Ekskluderer: Berikelse av uran og thoriummalm grupperes under 20.13 Produksjon av andre uorganiske kjemiske råvarer."
"24.51";"24.5";"4";"Støping av jern";"Støping av jern";"Omfatter: Aktiviteter ved jernstøperier. Produksjon av halvfabrikatstøpninger laget av gråjernstøpninger. Produksjon av halvfabrikatstøpninger laget av duktile jernstøpninger (inkludert kulegrafittjernstøpninger og aduserjernstøpninger). Produksjon av halvfabrikatstøpninger laget av andre spesielle jernlegeringer."
"24.52";"24.5";"4";"Støping av stål";"Støping av stål";"Omfatter: Produksjon av halvfabrikatstøpninger laget av legeringsstøpninger eller vanlige stålstøpninger. Produksjon av halvfabrikatstøpninger laget av karbonstøpninger eller kommersielle stålstøpninger. Produksjon av halvfabrikatstøpninger laget av legerings- og høylegeringsstøpninger. Produksjon av halvfabrikatstøpninger laget av rustfrie stålstøpninger."
"24.53";"24.5";"4";"Støping av lettmetaller";"Støping av lettmetaller";"Omfatter: Aktiviteter tilknyttet støperi som lager støpninger av lette metaller. Produksjon av halvfabrikatstøpninger laget av aluminiumstøpninger. Produksjon av halvfabrikatstøpninger laget av magnesiumstøpninger. Produksjon av halvfabrikatstøpninger laget av titanstøpninger. Omfatter også: Støping av tannpleieutstyr og lignende av lette metaller. Ekskluderer: Støping av metaller som ikke anses som lette metaller grupperes under 24.51 Støping av jern, 24.52 Støping av stål, 24.54 Støping av andre ikke-jernholdige metaller."
"24.54";"24.5";"4";"Støping av andre ikke-jernholdige metaller";"Støping av andre ikke-jernholdige metaller";"Omfatter: Aktiviteter tilknyttet støperi som lager støpninger av andre ikke-jernholdige metaller. Produksjon av støpninger laget av kobber, sink, bly eller nikkellegeringer. Produksjon av støpninger laget av andre ikke-jernholdige metallegeringer. Omfatter også: Støping av tannpleieutstyr og lignende av andre ikke-jernholdige metaller."
"24.100";"24.10";"5";"Produksjon av jern og stål, samt ferrolegeringer";"Produksjon av jern og stål, samt ferrolegeringer";"Omfatter: Drift av masovner, stålkonvertere, valseverk. Produksjon av råjern og speiljern i form av biter, blokker eller andre ubearbeidede former. Produksjon av ferrolegeringer. Produksjon av jernholdige produkter ved direkte reduksjon av jern og andre porøse jernholdige produkter. Produksjon av jern med høy renhet ved elektrolyse eller andre kjemiske prosesser. Omsmelting av skrapblokker av jern eller stål. Produksjon av jerngranulat og jernpulver. Produksjon av jern og stål i form av blokker eller andre ubearbeidede former. Produksjon av halvfabrikater av jern eller stål. Produksjon av varmvalsede og kaldvalsede flate produkter av jern eller stål. Produksjon av varmvalsede jern- eller stålstenger. Produksjon av varmvalsede åpne jern- eller stålprofiler. Produksjon av stålspuntprofiler og sveisede åpne jern- eller stålprofiler. Produksjon av jernbanemateriell av jern eller stål. Produksjon av masovngass (giktgass). Omfatter også: Produksjon av belagte eller ikke-belagte flatvalsede stålprodukter på ruller eller i rette lengder med en bredde på 600 mm eller mer ved kaldvalsing av allerede varmvalsede flate produkter eller stålstenger. Ekskluderer: Kaldtrekking av stenger grupperes under 24.31 Kaldtrekking av stenger og profiler."
"24.200";"24.20";"5";"Produksjon av rør, rørdeler og andre hule konstruksjoner av stål";"Produksjon av rør, rørdeler og andre hule konstruksjoner av stål";"Omfatter: Produksjon av sømløse rør og rørprofiler med sirkulært eller ikke-sirkulært tverrsnitt, og av emner med sirkulært tverrsnitt, for videre bearbeiding ved varmvalsing, varmekstrudering eller andre varmeprosesser av et mellomprodukt som kan være en stang eller en blokk som er fremstilt ved varmvalsing eller strengstøping. Produksjon av sømløse presisjons- og ikke-presisjonsrør og rørprofiler fra varmvalsede eller varmekstruderte emner, for videre bearbeiding ved kaldtrekking eller kaldvalsing av rør og rørprofiler med sirkulært tverrsnitt, og kun kaldtrekking for rør og rørprofiler med ikke-sirkulært tverrsnitt og hulprofiler. Produksjon av sveisede rør og rørprofiler med en utvendig diameter over 406,4 mm som er kaldformet fra varmvalsede flate produkter og sveiset på langs eller i spiral. Produksjon av sveisede rør og rørprofiler med en utvendig diameter på 406,4 mm eller mindre med sirkulært tverrsnitt ved kontinuerlig kald- eller varmforming av varm- eller kaldvalsede flate produkter, og sveiset på langs eller i spiral. For rør med ikke-sirkulært tverrsnitt formes de ved varm- eller kaldforming av varm- eller kaldvalsede bånd som deretter sveises på langs. Produksjon av sveisede presisjonsrør og -rørprofiler med en utvendig diameter på 406,4 mm eller mindre ved varm- eller kaldforming av varm- eller kaldvalsede bånd, og sveiset på langs. Disse leveres som sveist, eller videre bearbeidet ved kaldtrekking, kaldvalsing eller kaldformet til rør og rørprofiler med ikke-sirkulært tverrsnitt. Produksjon av flate flenser og flenser med smidde krager ved bearbeiding av varmvalsede flate stålprodukter. Produksjon av buttsveisede fittings, f.eks. albuer og reduksjoner, ved smiing av varmvalsede sømløse stålrør. Gjengede rørfittings og andre tilkoblingsdeler for rør av stål. Ekskluderer: Produksjon av sømløse rør og rørprofiler av stål ved sentrifugalstøping grupperes under 24.52 Støping av stål."
"24.310";"24.31";"5";"Kaldtrekking av stenger og profiler";"Kaldtrekking av stenger og profiler";"Omfatter: Produksjon av stålstenger og massive profiler av stål ved kaldtrekking."
"24.320";"24.32";"5";"Kaldvalsing av bånd";"Kaldvalsing av bånd";"Omfatter: Produksjon av flatvalsede stålprodukter med eller uten belegging, på ruller eller i rette lengder med en bredde mindre enn 600 mm, ved kaldvalsing av allerede varmvalsede flate produkter eller stålstenger. Ekskluderer: Produksjon av flatvalsede stålprodukter med eller uten belegging, på ruller eller i rette lengder med en bredde på 600 mm eller mer, ved kaldvalsing av allerede varmvalsede flate produkter eller stålstenger grupperes under 24.10 Produksjon av jern og stål, samt ferrolegeringer."
"24.330";"24.33";"5";"Kaldvalsing og pressing av profilerte plater og profiler";"Kaldvalsing og pressing av profilerte plater og profiler";"Omfatter: Produksjon av åpne profiler ved trinnvis kaldforming på valseverk, eller bretting av flatvalsede stålprodukter på en presse. Produksjon av kaldformede, eller kaldbrettede, rillede plater og sandwichpaneler. Omfatter også: Produksjon av sinkpulver ved atomisering av flytende sink."
"24.340";"24.34";"5";"Kaldtrekking av tråd";"Kaldtrekking av tråd";"Omfatter: Produksjon av trukket ståltråd ved kaldtrekking av ståltrådstenger. Ekskluderer: Trekking av stålstenger og massive stålprofiler grupperes under 24.31 Kaldtrekking av stenger og profiler. Produksjon av avledede trådvarer grupperes under 25.93 Produksjon av varer av metalltråd, kjetting og fjærer."
"24.410";"24.41";"5";"Produksjon av edelmetaller";"Produksjon av edelmetaller";"Omfatter: Produksjon av edelmetaller; produksjon og raffinering av ubearbeidede eller bearbeidede edelmetaller; gull, sølv, platina osv. fra malm og skrap. Produksjon av edelmetallegeringer. Produksjon av edelmetaller i halvfabrikat- eller pulverform. Kledning av uedle metaller med belegg av sølv, gull eller platina, festet ved lodding, sveising, varmvalsing eller lignende mekaniske metoder. Omfatter også: Produksjon av tråd av edelmetaller ved trekking. Produksjon av plater, ark, strimler og folielaminater av edelmetall. Gjenvinning av sølv fra avfall og skrap ved elektrolytisk raffinering. Smelting og støping av edelmetaller til barrer, blokker eller lignende former. Ekskluderer: Støping av kobber, sink og andre ikke-jernholdige metaller grupperes under 24.54 Støping av andre ikke-jernholdige metaller. Produksjon av smykker laget av edelmetall grupperes under 32.12 Produksjon av smykker og lignende artikler."
"24.420";"24.42";"5";"Produksjon av aluminium";"Produksjon av aluminium";"Omfatter: Produksjon av ubearbeidet aluminium, legert eller ulegert, fra alumina eller fra aluminiumsavfall og skrap. Produksjon av aluminiumstenger, -profiler og -tråd. Produksjon av rør, rørdeler og fittings av aluminium. Produksjon av plater og bånd av aluminium, også malt, lakkert eller belagt med plastmaterialer. Produksjon av aluminiumsfolie, også trykket eller forsterket med papir, papp, plast eller lignende underlagsmaterialer. Omfatter også: Produksjon av aluminiumoksid (alumina). Ekskluderer: Støping av aluminium og andre lettmetaller grupperes under 24.53 Støping av lettmetaller. Kverning av aluminiumsavfall og skrap grupperes under 38.21 Materialgjenvinning."
"24.430";"24.43";"5";"Produksjon av bly, sink og tinn";"Produksjon av bly, sink og tinn";"Omfatter: Produksjon av ubearbeidet bly, sink og tinn, legert eller ulegert, fra malm eller fra bly-, sink- eller tinnavfall og skrap. Produksjon av stenger, profiler, tråd, plater, bånd og folie av bly, sink eller tinn. Ekskluderer: Støping av bly, sink eller tinn grupperes under 24.54 Støping av andre ikke-jernholdige metaller. Kverning av bly-, sink- eller tinnavfall og skrap grupperes under 38.21 Materialgjenvinning."
"24.440";"24.44";"5";"Produksjon av kobber";"Produksjon av kobber";"Omfatter: Produksjon av raffinert eller uraffinert ubearbeidet kobber, legert eller ulegert, fra malm eller fra kobberavfall og skrap. Produksjon av stenger, profiler, plater, og bånd av kobber og kobberlegeringer. Produksjon av tråd av kobber og kobberlegeringer. Produksjon av rør, rørdeler og rørtilbehør av kobber og kobberlegeringer. Produksjon av kobberfolie, også trykket eller forsterket med papir, papp, plast eller lignende materiale. Omfatter også: Produksjon av stenger, profiler, plater, bånd, tråd og rør av messing. Ekskluderer: Støping av kobber grupperes under 24.54 Støping av andre ikke-jernholdige metaller. Kverning av kobberavfall og skrap grupperes under 38.21 Materialgjenvinning."
"24.450";"24.45";"5";"Produksjon av ikke-jernholdige metaller ellers";"Produksjon av ikke-jernholdige metaller ellers";"Omfatter: Produksjon av ubearbeidet krom, mangan, nikkel osv. legert eller ulegert, fra malm eller oksider, eller fra elektrolytisk og aluminotermisk raffinering av krom, mangan, nikkel osv. eller fra avfall og skrap. Produksjon av stenger, profiler og tråd av krom, mangan, nikkel osv. Produksjon av plater, bånd og folie av krom, mangan, nikkel osv. Produksjon av nikkelmatte. Produksjon av andre ikke-jernholdige metaller. Ekskluderer: Støping av ikke-jernholdige metaller grupperes under 24.53 Støping av lettmetaller, 24.54 Støping av andre ikke-jernholdige metaller. Kverning av avfall og skrap av ikke-jernholdige metaller grupperes under 38.21 Materialgjenvinning."
"24.460";"24.46";"5";"Produksjon av kjernebrensel";"Produksjon av kjernebrensel";"Omfatter: Produksjon av naturlig uranmetall og dets forbindelser fra bekblende eller annet malm. Produksjon av legeringer av naturlig uran, dispersjoner (inkludert cermeter), keramiske produkter og blandinger som inneholder naturlig uran eller forbindelser av naturlig uran. Smelting og raffinering av naturlig uran. Ekskluderer: Berikelse av uran og thoriummalm grupperes under 20.13 Produksjon av andre uorganiske kjemiske råvarer."
"24.510";"24.51";"5";"Støping av jern";"Støping av jern";"Omfatter: Aktiviteter ved jernstøperier. Produksjon av halvfabrikatstøpninger laget av gråjernstøpninger. Produksjon av halvfabrikatstøpninger laget av duktile jernstøpninger (inkludert kulegrafittjernstøpninger og aduserjernstøpninger). Produksjon av halvfabrikatstøpninger laget av andre spesielle jernlegeringer."
"24.520";"24.52";"5";"Støping av stål";"Støping av stål";"Omfatter: Produksjon av halvfabrikatstøpninger laget av legeringsstøpninger eller vanlige stålstøpninger. Produksjon av halvfabrikatstøpninger laget av karbonstøpninger eller kommersielle stålstøpninger. Produksjon av halvfabrikatstøpninger laget av legerings- og høylegeringsstøpninger. Produksjon av halvfabrikatstøpninger laget av rustfrie stålstøpninger."
"24.530";"24.53";"5";"Støping av lettmetaller";"Støping av lettmetaller";"Omfatter: Aktiviteter tilknyttet støperi som lager støpninger av lette metaller. Produksjon av halvfabrikatstøpninger laget av aluminiumstøpninger. Produksjon av halvfabrikatstøpninger laget av magnesiumstøpninger. Produksjon av halvfabrikatstøpninger laget av titanstøpninger. Omfatter også: Støping av tannpleieutstyr og lignende av lette metaller. Ekskluderer: Støping av metaller som ikke anses som lette metaller grupperes under 24.51 Støping av jern, 24.52 Støping av stål, 24.54 Støping av andre ikke-jernholdige metaller."
"24.540";"24.54";"5";"Støping av andre ikke-jernholdige metaller";"Støping av andre ikke-jernholdige metaller";"Omfatter: Aktiviteter tilknyttet støperi som lager støpninger av andre ikke-jernholdige metaller. Produksjon av støpninger laget av kobber, sink, bly eller nikkellegeringer. Produksjon av støpninger laget av andre ikke-jernholdige metallegeringer. Omfatter også: Støping av tannpleieutstyr og lignende av andre ikke-jernholdige metaller."
